order_id,food_name,price,cost,margin,margin_percentage,margin_per,rating,cuisine,city,category,quantity,timestamp,confidence
100079,Hakka Noodles,82,46.48,35.52,43.32,71.04,4.24,Italian,Ahmedabad,Star,2,2026-03-22 17:28:00,0.7129963898916968
100079,Veg Manchurian,391,160.39,230.61,58.98,230.61,4.87,Italian,Ahmedabad,Risk,1,2026-03-22 17:28:00,0.6991150442477877
100080,Veg Biryani,382,170.2,211.8,55.45,211.8,4.64,Italian,Bangalore,Risk,1,2026-03-08 09:11:00,0.7068627450980391
100080,Lemon Soda,143,83.66,59.34,41.5,118.68,4.73,Chinese,Bangalore,Hidden Star,2,2026-03-08 09:11:00,0.6782690498588899
100081,Masala Dosa,397,203.88,193.12,48.64,579.36,3.67,North Indian,Pune,Dog,3,2026-03-20 17:14:00,0.7004608294930875
100081,Cold Coffee,298,208.49,89.50999999999999,30.04,268.53,4.18,Fast Food,Pune,Dog,3,2026-03-20 17:14:00,0.7314725697786333
100082,Veg Biryani,382,170.2,211.8,55.45,423.6,4.64,Italian,Mumbai,Risk,2,2026-03-28 05:47:00,0.7068627450980391
100082,Lemon Soda,143,83.66,59.34,41.5,59.34,4.73,Chinese,Mumbai,Hidden Star,1,2026-03-28 05:47:00,0.6782690498588899
100083,Mango Shake,382,170.93,211.07,55.25,422.14,4.76,Italian,Delhi,Star,2,2026-03-01 11:18:00,0.0
100083,Aloo Paratha,377,173.61,203.39,53.95,610.17,4.48,Mexican,Delhi,Hidden Star,3,2026-03-01 11:18:00,0.0
100084,Chole Bhature,281,143.58,137.42,48.9,412.26,4.43,North Indian,Surat,Hidden Star,3,2026-03-29 09:56:00,0.0
100084,Hot Chocolate,376,184.98,191.02,50.8,382.04,4.19,South Indian,Surat,Star,2,2026-03-29 09:56:00,0.0
100085,Veg Sandwich,268,139.99,128.01,47.76,384.03,4.35,Fast Food,Kolkata,Risk,3,2026-03-05 01:11:00,0.0
100085,Hakka Noodles,82,46.48,35.52,43.32,106.56,4.24,Italian,Kolkata,Star,3,2026-03-05 01:11:00,0.7129963898916968
100085,Onion Rings,286,170.04,115.96,40.55,115.96,4.35,South Indian,Kolkata,Dog,1,2026-03-05 01:11:00,0.0
100086,Paneer Paratha,236,141.2,94.8,40.17,189.6,4.15,South Indian,Chennai,Star,2,2026-03-14 19:01:00,0.0
100087,Onion Rings,286,170.04,115.96,40.55,115.96,4.35,South Indian,Mumbai,Dog,1,2026-03-22 23:18:00,0.0
100087,Paneer Biryani,199,133.2,65.80000000000001,33.07,197.40000000000003,4.62,Italian,Mumbai,Star,3,2026-03-22 23:18:00,0.0
100088,Paneer Pizza,154,62.89,91.11,59.16,182.22,3.92,Continental,Surat,Star,2,2026-03-03 23:23:00,0.7290076335877863
100088,Hakka Noodles,82,46.48,35.52,43.32,106.56,4.24,Italian,Surat,Star,3,2026-03-03 23:23:00,0.7129963898916968
100088,Pasta Alfredo,130,69.13,60.870000000000005,46.82,121.74,4.21,North Indian,Surat,Risk,2,2026-03-03 23:23:00,0.0
100089,Veg Biryani,382,170.2,211.8,55.45,423.6,4.64,Italian,Bangalore,Risk,2,2026-03-01 10:48:00,0.7068627450980391
100089,Lemon Soda,143,83.66,59.34,41.5,118.68,4.73,Chinese,Bangalore,Hidden Star,2,2026-03-01 10:48:00,0.6782690498588899
100090,Veg Burger,309,147.64,161.36,52.22,161.36,4.78,Street Food,Ahmedabad,Star,1,2026-03-07 12:43:00,0.7777274669687799
100090,Veg Pizza,189,100.97,88.03,46.58,176.06,4.08,Chinese,Ahmedabad,Dog,2,2026-03-07 12:43:00,0.0
100090,Peri Peri Fries,297,125.73,171.26999999999998,57.67,171.26999999999998,3.87,Continental,Ahmedabad,Dog,1,2026-03-07 12:43:00,0.0
100090,Samosa,198,95.3,102.7,51.87,102.7,3.65,Chinese,Ahmedabad,Dog,1,2026-03-07 12:43:00,0.0
100091,Veg Soup,227,107.53,119.47,52.63,358.41,4.31,Continental,Chennai,Dog,3,2026-03-24 10:52:00,0.0
100091,Nachos,87,43.25,43.75,50.29,43.75,3.78,Fast Food,Chennai,Hidden Star,1,2026-03-24 10:52:00,0.0
100091,Margherita Pizza,182,114.09,67.91,37.31,135.82,4.61,North Indian,Chennai,Risk,2,2026-03-24 10:52:00,0.0
100091,Garlic Bread,200,104.43,95.57,47.78,191.14,4.83,South Indian,Chennai,Dog,2,2026-03-24 10:52:00,0.7054478301015698
100092,Masala Dosa,397,203.88,193.12,48.64,579.36,3.67,North Indian,Hyderabad,Dog,3,2026-03-12 19:20:00,0.7004608294930875
100092,Cold Coffee,298,208.49,89.50999999999999,30.04,179.01999999999998,4.18,Fast Food,Hyderabad,Dog,2,2026-03-12 19:20:00,0.7314725697786333
100093,Veg Wrap,134,61.24,72.75999999999999,54.3,218.28,4.73,Chinese,Kolkata,Hidden Star,3,2026-03-04 08:50:00,0.0
100093,Veg Soup,227,107.53,119.47,52.63,358.41,4.31,Continental,Kolkata,Dog,3,2026-03-04 08:50:00,0.0
100093,Club Sandwich,239,119.5,119.5,50.0,239.0,3.93,Street Food,Kolkata,Risk,2,2026-03-04 08:50:00,0.0
100094,Schezwan Noodles,130,83.73,46.27,35.59,46.27,3.83,North Indian,Mumbai,Hidden Star,1,2026-03-28 09:34:00,0.0
100095,Ice Cream Vanilla,346,199.35,146.65,42.38,439.9500000000001,3.99,Street Food,Ahmedabad,Risk,3,2026-03-05 21:47:00,0.0
100095,Paneer Momos,346,187.29,158.71,45.87,476.13,3.72,North Indian,Ahmedabad,Risk,3,2026-03-05 21:47:00,0.0
100095,Paneer Wrap,116,69.24,46.760000000000005,40.31,140.28000000000003,4.33,North Indian,Ahmedabad,Hidden Star,3,2026-03-05 21:47:00,0.0
100096,Cheese Burger,344,221.48,122.52,35.62,367.56000000000006,4.48,Fast Food,Mumbai,Hidden Star,3,2026-03-21 16:12:00,0.0
100096,Cheese Balls,182,75.57,106.43,58.48,212.86,4.78,Street Food,Mumbai,Risk,2,2026-03-21 16:12:00,0.0
100096,Schezwan Noodles,130,83.73,46.27,35.59,46.27,3.83,North Indian,Mumbai,Hidden Star,1,2026-03-21 16:12:00,0.0
100096,Veg Burger,309,147.64,161.36,52.22,161.36,4.78,Street Food,Mumbai,Star,1,2026-03-21 16:12:00,0.7777274669687799
100097,Farmhouse Pizza,142,88.0,54.0,38.03,162.0,4.4,Street Food,Jaipur,Risk,3,2026-03-25 20:54:00,0.0
100097,Onion Rings,286,170.04,115.96,40.55,115.96,4.35,South Indian,Jaipur,Dog,1,2026-03-25 20:54:00,0.0
100098,Hakka Noodles,82,46.48,35.52,43.32,71.04,4.24,Italian,Kolkata,Star,2,2026-03-02 16:05:00,0.7129963898916968
100098,Veg Manchurian,391,160.39,230.61,58.98,230.61,4.87,Italian,Kolkata,Risk,1,2026-03-02 16:05:00,0.6991150442477877
100099,Veg Biryani,382,170.2,211.8,55.45,635.4000000000001,4.64,Italian,Jaipur,Risk,3,2026-03-10 17:39:00,0.7068627450980391
100099,Lemon Soda,143,83.66,59.34,41.5,178.02,4.73,Chinese,Jaipur,Hidden Star,3,2026-03-10 17:39:00,0.6782690498588899
100100,Coke,226,120.6,105.4,46.64,316.20000000000005,4.68,Chinese,Pune,Star,3,2026-03-16 23:46:00,0.7108585858585857
100100,Chilli Paneer,262,162.44,99.56,38.0,298.68,3.97,Mexican,Pune,Star,3,2026-03-16 23:46:00,0.0
100101,Plain Dosa,162,76.82,85.18,52.58,255.54,4.11,Fast Food,Mumbai,Risk,3,2026-03-20 06:07:00,0.0
100101,Veg Sandwich,268,139.99,128.01,47.76,256.02,4.35,Fast Food,Mumbai,Risk,2,2026-03-20 06:07:00,0.0
100102,Veg Biryani,382,170.2,211.8,55.45,635.4000000000001,4.64,Italian,Delhi,Risk,3,2026-03-20 10:03:00,0.7068627450980391
100102,Aloo Paratha,377,173.61,203.39,53.95,610.17,4.48,Mexican,Delhi,Hidden Star,3,2026-03-20 10:03:00,0.0
100103,Vada Pav,107,59.72,47.28,44.19,141.84,3.69,Continental,Delhi,Dog,3,2026-03-25 08:45:00,0.0
100103,Veg Momos,80,54.18,25.82,32.27,77.46000000000001,4.78,Mexican,Delhi,Risk,3,2026-03-25 08:45:00,0.0
100103,Latte,158,89.86,68.14,43.13,136.28,4.17,Street Food,Delhi,Star,2,2026-03-25 08:45:00,0.0
100103,Paneer Pizza,154,62.89,91.11,59.16,273.33,3.92,Continental,Delhi,Star,3,2026-03-25 08:45:00,0.7290076335877863
100104,Veg Momos,80,54.18,25.82,32.27,25.82,4.78,Mexican,Surat,Risk,1,2026-03-22 02:13:00,0.0
100104,Mango Shake,382,170.93,211.07,55.25,422.14,4.76,Italian,Surat,Star,2,2026-03-22 02:13:00,0.0
100104,Onion Rings,286,170.04,115.96,40.55,115.96,4.35,South Indian,Surat,Dog,1,2026-03-22 02:13:00,0.0
100104,Ice Cream Chocolate,188,120.26,67.74,36.03,135.48,3.72,Italian,Surat,Star,2,2026-03-22 02:13:00,0.0
100105,Pav Bhaji,168,96.56,71.44,42.52,214.32,4.39,Italian,Ahmedabad,Hidden Star,3,2026-03-31 08:41:00,0.0
100105,Cold Coffee,298,208.49,89.50999999999999,30.04,268.53,4.18,Fast Food,Ahmedabad,Dog,3,2026-03-31 08:41:00,0.7314725697786333
100106,Sweet Corn Soup,379,204.3,174.7,46.09,524.0999999999999,4.09,North Indian,Chennai,Dog,3,2026-03-03 07:25:00,0.0
100106,Kachori,169,97.76,71.24,42.15,213.72,4.5,Fast Food,Chennai,Hidden Star,3,2026-03-03 07:25:00,0.0
100106,Latte,158,89.86,68.14,43.13,204.42,4.17,Street Food,Chennai,Star,3,2026-03-03 07:25:00,0.0
100106,Strawberry Shake,82,49.73,32.27,39.35,96.81,4.42,Fast Food,Chennai,Dog,3,2026-03-03 07:25:00,0.0
100107,Veg Burger,309,147.64,161.36,52.22,161.36,4.78,Street Food,Ahmedabad,Star,1,2026-03-11 00:53:00,0.7777274669687799
100107,Fries,240,156.7,83.30000000000001,34.71,249.90000000000003,4.65,North Indian,Ahmedabad,Star,3,2026-03-11 00:53:00,0.8208795355839629
100107,Coke,226,120.6,105.4,46.64,210.8,4.68,Chinese,Ahmedabad,Star,2,2026-03-11 00:53:00,0.7108585858585857
100108,Lemon Soda,143,83.66,59.34,41.5,59.34,4.73,Chinese,Ahmedabad,Hidden Star,1,2026-03-28 04:56:00,0.6782690498588899
100109,Hakka Noodles,82,46.48,35.52,43.32,35.52,4.24,Italian,Ahmedabad,Star,1,2026-03-08 23:21:00,0.7129963898916968
100109,Veg Manchurian,391,160.39,230.61,58.98,461.22,4.87,Italian,Ahmedabad,Risk,2,2026-03-08 23:21:00,0.6991150442477877
100110,Veg Burger,309,147.64,161.36,52.22,484.08,4.78,Street Food,Jaipur,Star,3,2026-03-16 11:50:00,0.7777274669687799
100110,Fries,240,156.7,83.30000000000001,34.71,166.60000000000002,4.65,North Indian,Jaipur,Star,2,2026-03-16 11:50:00,0.8208795355839629
100110,Coke,226,120.6,105.4,46.64,105.4,4.68,Chinese,Jaipur,Star,1,2026-03-16 11:50:00,0.7108585858585857
100111,Veg Manchurian,391,160.39,230.61,58.98,461.22,4.87,Italian,Mumbai,Risk,2,2026-03-07 05:29:00,0.6991150442477877
100111,Butter Naan,304,197.11,106.89,35.16,213.78,4.51,Mexican,Mumbai,Dog,2,2026-03-07 05:29:00,0.0
100111,Peri Peri Fries,297,125.73,171.26999999999998,57.67,513.81,3.87,Continental,Mumbai,Dog,3,2026-03-07 05:29:00,0.0
100111,Veg Pizza,189,100.97,88.03,46.58,176.06,4.08,Chinese,Mumbai,Dog,2,2026-03-07 05:29:00,0.0
100112,Veg Soup,227,107.53,119.47,52.63,238.94,4.31,Continental,Kolkata,Dog,2,2026-03-13 16:47:00,0.0
100112,Idli Sambar,201,112.47,88.53,44.04,88.53,4.82,Fast Food,Kolkata,Risk,1,2026-03-13 16:47:00,0.0
100112,Fried Rice,101,41.78,59.22,58.63,59.22,3.96,Italian,Kolkata,Dog,1,2026-03-13 16:47:00,0.0
100112,Paneer Momos,346,187.29,158.71,45.87,158.71,3.72,North Indian,Kolkata,Risk,1,2026-03-13 16:47:00,0.0
100113,Rajma Chawal,167,69.3,97.7,58.5,293.1,4.49,South Indian,Hyderabad,Star,3,2026-03-19 04:40:00,0.0
100113,Coke,226,120.6,105.4,46.64,316.20000000000005,4.68,Chinese,Hyderabad,Star,3,2026-03-19 04:40:00,0.7108585858585857
100113,Aloo Paratha,377,173.61,203.39,53.95,610.17,4.48,Mexican,Hyderabad,Hidden Star,3,2026-03-19 04:40:00,0.0
100113,Paneer Paratha,236,141.2,94.8,40.17,189.6,4.15,South Indian,Hyderabad,Star,2,2026-03-19 04:40:00,0.0
100114,Paneer Biryani,199,133.2,65.80000000000001,33.07,65.80000000000001,4.62,Italian,Surat,Star,1,2026-03-17 07:31:00,0.0
100114,Veg Biryani,382,170.2,211.8,55.45,211.8,4.64,Italian,Surat,Risk,1,2026-03-17 07:31:00,0.7068627450980391
100114,Falooda,226,133.56,92.44,40.9,184.88,4.12,Fast Food,Surat,Risk,2,2026-03-17 07:31:00,0.0
100115,Veg Burger,309,147.64,161.36,52.22,322.72,4.78,Street Food,Mumbai,Star,2,2026-03-30 13:58:00,0.7777274669687799
100115,Fries,240,156.7,83.30000000000001,34.71,83.30000000000001,4.65,North Indian,Mumbai,Star,1,2026-03-30 13:58:00,0.8208795355839629
100115,Coke,226,120.6,105.4,46.64,316.20000000000005,4.68,Chinese,Mumbai,Star,3,2026-03-30 13:58:00,0.7108585858585857
100116,Ice Cream Chocolate,188,120.26,67.74,36.03,203.22,3.72,Italian,Delhi,Star,3,2026-03-13 10:24:00,0.0
100116,Sweet Corn Soup,379,204.3,174.7,46.09,349.4,4.09,North Indian,Delhi,Dog,2,2026-03-13 10:24:00,0.0
100116,Tomato Soup,175,73.14,101.86,58.21,101.86,3.99,South Indian,Delhi,Dog,1,2026-03-13 10:24:00,0.0
100116,Lemon Soda,143,83.66,59.34,41.5,118.68,4.73,Chinese,Delhi,Hidden Star,2,2026-03-13 10:24:00,0.6782690498588899
100117,Veg Wrap,134,61.24,72.75999999999999,54.3,218.28,4.73,Chinese,Surat,Hidden Star,3,2026-03-11 15:56:00,0.0
100117,Farmhouse Pizza,142,88.0,54.0,38.03,108.0,4.4,Street Food,Surat,Risk,2,2026-03-11 15:56:00,0.0
100118,Veg Burger,309,147.64,161.36,52.22,484.08,4.78,Street Food,Ahmedabad,Star,3,2026-03-28 21:47:00,0.7777274669687799
100118,Fries,240,156.7,83.30000000000001,34.71,166.60000000000002,4.65,North Indian,Ahmedabad,Star,2,2026-03-28 21:47:00,0.8208795355839629
100118,Coke,226,120.6,105.4,46.64,210.8,4.68,Chinese,Ahmedabad,Star,2,2026-03-28 21:47:00,0.7108585858585857
100119,Hakka Noodles,82,46.48,35.52,43.32,106.56,4.24,Italian,Jaipur,Star,3,2026-03-04 06:27:00,0.7129963898916968
100119,Veg Manchurian,391,160.39,230.61,58.98,691.83,4.87,Italian,Jaipur,Risk,3,2026-03-04 06:27:00,0.6991150442477877
100120,Fries,240,156.7,83.30000000000001,34.71,249.90000000000003,4.65,North Indian,Ahmedabad,Star,3,2026-03-02 21:57:00,0.8208795355839629
100120,Veg Manchurian,391,160.39,230.61,58.98,691.83,4.87,Italian,Ahmedabad,Risk,3,2026-03-02 21:57:00,0.6991150442477877
100120,Nachos,87,43.25,43.75,50.29,43.75,3.78,Fast Food,Ahmedabad,Hidden Star,1,2026-03-02 21:57:00,0.0
100120,Falooda,226,133.56,92.44,40.9,277.32,4.12,Fast Food,Ahmedabad,Risk,3,2026-03-02 21:57:00,0.0
100121,Kadhi Chawal,323,207.88,115.12,35.64,230.24,4.37,Fast Food,Chennai,Dog,2,2026-03-21 20:34:00,0.0
100122,Veg Pizza,189,100.97,88.03,46.58,264.09000000000003,4.08,Chinese,Delhi,Dog,3,2026-03-02 00:27:00,0.0
100122,Veg Momos,80,54.18,25.82,32.27,25.82,4.78,Mexican,Delhi,Risk,1,2026-03-02 00:27:00,0.0
100122,Coke,226,120.6,105.4,46.64,210.8,4.68,Chinese,Delhi,Star,2,2026-03-02 00:27:00,0.7108585858585857
100122,Club Sandwich,239,119.5,119.5,50.0,119.5,3.93,Street Food,Delhi,Risk,1,2026-03-02 00:27:00,0.0
100123,Hakka Noodles,82,46.48,35.52,43.32,71.04,4.24,Italian,Mumbai,Star,2,2026-03-04 18:18:00,0.7129963898916968
100124,Hakka Noodles,82,46.48,35.52,43.32,71.04,4.24,Italian,Mumbai,Star,2,2026-03-01 23:39:00,0.7129963898916968
100124,Veg Manchurian,391,160.39,230.61,58.98,461.22,4.87,Italian,Mumbai,Risk,2,2026-03-01 23:39:00,0.6991150442477877
100125,Veg Biryani,382,170.2,211.8,55.45,635.4000000000001,4.64,Italian,Delhi,Risk,3,2026-03-31 02:02:00,0.7068627450980391
100125,Lemon Soda,143,83.66,59.34,41.5,59.34,4.73,Chinese,Delhi,Hidden Star,1,2026-03-31 02:02:00,0.6782690498588899
100126,Paneer Wrap,116,69.24,46.760000000000005,40.31,140.28000000000003,4.33,North Indian,Ahmedabad,Hidden Star,3,2026-03-06 18:11:00,0.0
100126,Paneer Butter Masala,152,65.53,86.47,56.89,172.94,4.83,South Indian,Ahmedabad,Star,2,2026-03-06 18:11:00,0.0
100127,Paneer Pizza,154,62.89,91.11,59.16,273.33,3.92,Continental,Jaipur,Star,3,2026-03-08 11:11:00,0.7290076335877863
100127,Garlic Bread,200,104.43,95.57,47.78,286.71,4.83,South Indian,Jaipur,Dog,3,2026-03-08 11:11:00,0.7054478301015698
100128,Paneer Pizza,154,62.89,91.11,59.16,182.22,3.92,Continental,Ahmedabad,Star,2,2026-03-20 18:57:00,0.7290076335877863
100128,Garlic Bread,200,104.43,95.57,47.78,286.71,4.83,South Indian,Ahmedabad,Dog,3,2026-03-20 18:57:00,0.7054478301015698
100129,Paneer Paratha,236,141.2,94.8,40.17,284.40000000000003,4.15,South Indian,Bangalore,Star,3,2026-03-11 06:10:00,0.0
100129,Veg Pizza,189,100.97,88.03,46.58,264.09000000000003,4.08,Chinese,Bangalore,Dog,3,2026-03-11 06:10:00,0.0
100130,Hakka Noodles,82,46.48,35.52,43.32,35.52,4.24,Italian,Ahmedabad,Star,1,2026-03-25 21:48:00,0.7129963898916968
100130,Veg Manchurian,391,160.39,230.61,58.98,691.83,4.87,Italian,Ahmedabad,Risk,3,2026-03-25 21:48:00,0.6991150442477877
100131,Veg Pizza,189,100.97,88.03,46.58,264.09000000000003,4.08,Chinese,Surat,Dog,3,2026-03-23 01:00:00,0.0
100131,Falafel Wrap,349,192.85,156.15,44.74,156.15,4.89,Continental,Surat,Hidden Star,1,2026-03-23 01:00:00,0.0
100131,Hakka Noodles,82,46.48,35.52,43.32,71.04,4.24,Italian,Surat,Star,2,2026-03-23 01:00:00,0.7129963898916968
100131,Pasta Alfredo,130,69.13,60.870000000000005,46.82,60.870000000000005,4.21,North Indian,Surat,Risk,1,2026-03-23 01:00:00,0.0
100132,Garlic Bread,200,104.43,95.57,47.78,286.71,4.83,South Indian,Delhi,Dog,3,2026-03-02 13:12:00,0.7054478301015698
100132,Nachos,87,43.25,43.75,50.29,87.5,3.78,Fast Food,Delhi,Hidden Star,2,2026-03-02 13:12:00,0.0
100132,Masala Dosa,397,203.88,193.12,48.64,579.36,3.67,North Indian,Delhi,Dog,3,2026-03-02 13:12:00,0.7004608294930875
100133,Pav Bhaji,168,96.56,71.44,42.52,214.32,4.39,Italian,Kolkata,Hidden Star,3,2026-03-03 01:40:00,0.0
100134,Club Sandwich,239,119.5,119.5,50.0,358.5,3.93,Street Food,Jaipur,Risk,3,2026-03-08 18:31:00,0.0
100134,Fried Rice,101,41.78,59.22,58.63,59.22,3.96,Italian,Jaipur,Dog,1,2026-03-08 18:31:00,0.0
100134,Kadhi Chawal,323,207.88,115.12,35.64,230.24,4.37,Fast Food,Jaipur,Dog,2,2026-03-08 18:31:00,0.0
100134,Pepsi,316,148.86,167.14,52.89,334.28,4.71,Fast Food,Jaipur,Dog,2,2026-03-08 18:31:00,0.0
100135,Masala Dosa,397,203.88,193.12,48.64,386.24,3.67,North Indian,Hyderabad,Dog,2,2026-03-19 10:17:00,0.7004608294930875
100135,Cold Coffee,298,208.49,89.50999999999999,30.04,268.53,4.18,Fast Food,Hyderabad,Dog,3,2026-03-19 10:17:00,0.7314725697786333
100136,Paneer Pizza,154,62.89,91.11,59.16,182.22,3.92,Continental,Hyderabad,Star,2,2026-03-07 09:38:00,0.7290076335877863
100136,Garlic Bread,200,104.43,95.57,47.78,191.14,4.83,South Indian,Hyderabad,Dog,2,2026-03-07 09:38:00,0.7054478301015698
100137,Butter Naan,304,197.11,106.89,35.16,106.89,4.51,Mexican,Surat,Dog,1,2026-03-03 18:02:00,0.0
100137,Paneer Momos,346,187.29,158.71,45.87,476.13,3.72,North Indian,Surat,Risk,3,2026-03-03 18:02:00,0.0
100137,Schezwan Noodles,130,83.73,46.27,35.59,92.54,3.83,North Indian,Surat,Hidden Star,2,2026-03-03 18:02:00,0.0
100138,Veg Biryani,382,170.2,211.8,55.45,211.8,4.64,Italian,Chennai,Risk,1,2026-03-31 22:55:00,0.7068627450980391
100138,Lemon Soda,143,83.66,59.34,41.5,178.02,4.73,Chinese,Chennai,Hidden Star,3,2026-03-31 22:55:00,0.6782690498588899
100139,Peri Peri Fries,297,125.73,171.26999999999998,57.67,513.81,3.87,Continental,Hyderabad,Dog,3,2026-03-25 05:05:00,0.0
100139,Chilli Paneer,262,162.44,99.56,38.0,298.68,3.97,Mexican,Hyderabad,Star,3,2026-03-25 05:05:00,0.0
100139,Veg Pizza,189,100.97,88.03,46.58,176.06,4.08,Chinese,Hyderabad,Dog,2,2026-03-25 05:05:00,0.0
100139,Greek Salad,254,147.04,106.96,42.11,320.88,3.97,Italian,Hyderabad,Hidden Star,3,2026-03-25 05:05:00,0.0
100140,Veg Biryani,382,170.2,211.8,55.45,211.8,4.64,Italian,Surat,Risk,1,2026-03-26 06:35:00,0.7068627450980391
100140,Lemon Soda,143,83.66,59.34,41.5,178.02,4.73,Chinese,Surat,Hidden Star,3,2026-03-26 06:35:00,0.6782690498588899
100140,Veg Cutlet,267,170.35,96.65,36.2,193.3,3.99,Chinese,Surat,Risk,2,2026-03-26 06:35:00,0.0
100141,Samosa,198,95.3,102.7,51.87,205.4,3.65,Chinese,Chennai,Dog,2,2026-03-31 21:47:00,0.0
100141,Club Sandwich,239,119.5,119.5,50.0,239.0,3.93,Street Food,Chennai,Risk,2,2026-03-31 21:47:00,0.0
100142,Coke,226,120.6,105.4,46.64,316.20000000000005,4.68,Chinese,Delhi,Star,3,2026-03-01 09:41:00,0.7108585858585857
100143,Idli Sambar,201,112.47,88.53,44.04,177.06,4.82,Fast Food,Kolkata,Risk,2,2026-03-03 20:36:00,0.0
100144,Tomato Soup,175,73.14,101.86,58.21,305.58,3.99,South Indian,Bangalore,Dog,3,2026-03-06 14:36:00,0.0
100144,Fries,240,156.7,83.30000000000001,34.71,83.30000000000001,4.65,North Indian,Bangalore,Star,1,2026-03-06 14:36:00,0.8208795355839629
100144,Paneer Paratha,236,141.2,94.8,40.17,284.40000000000003,4.15,South Indian,Bangalore,Star,3,2026-03-06 14:36:00,0.0
100144,Mint Mojito,283,139.51,143.49,50.7,430.47,3.8,Fast Food,Bangalore,Star,3,2026-03-06 14:36:00,0.0
100145,Veg Soup,227,107.53,119.47,52.63,238.94,4.31,Continental,Jaipur,Dog,2,2026-03-27 07:24:00,0.0
100145,Aloo Paratha,377,173.61,203.39,53.95,203.39,4.48,Mexican,Jaipur,Hidden Star,1,2026-03-27 07:24:00,0.0
100145,Tandoori Roti,213,147.17,65.83000000000001,30.91,65.83000000000001,3.91,Italian,Jaipur,Hidden Star,1,2026-03-27 07:24:00,0.0
100145,Strawberry Shake,82,49.73,32.27,39.35,96.81,4.42,Fast Food,Jaipur,Dog,3,2026-03-27 07:24:00,0.0
100146,Rajma Chawal,167,69.3,97.7,58.5,195.4,4.49,South Indian,Mumbai,Star,2,2026-03-22 13:36:00,0.0
100146,Paneer Biryani,199,133.2,65.80000000000001,33.07,131.60000000000002,4.62,Italian,Mumbai,Star,2,2026-03-22 13:36:00,0.0
100146,Brownie,373,175.46,197.54,52.96,592.62,4.62,Italian,Mumbai,Star,3,2026-03-22 13:36:00,0.0
100146,Veg Sandwich,268,139.99,128.01,47.76,256.02,4.35,Fast Food,Mumbai,Risk,2,2026-03-22 13:36:00,0.0
100147,Strawberry Shake,82,49.73,32.27,39.35,64.54,4.42,Fast Food,Hyderabad,Dog,2,2026-03-12 15:36:00,0.0
100147,Tandoori Roti,213,147.17,65.83000000000001,30.91,131.66000000000005,3.91,Italian,Hyderabad,Hidden Star,2,2026-03-12 15:36:00,0.0
100148,Coke,226,120.6,105.4,46.64,105.4,4.68,Chinese,Delhi,Star,1,2026-03-15 18:52:00,0.7108585858585857
100149,Vada Pav,107,59.72,47.28,44.19,141.84,3.69,Continental,Mumbai,Dog,3,2026-03-02 00:26:00,0.0
100149,Ice Cream Vanilla,346,199.35,146.65,42.38,146.65,3.99,Street Food,Mumbai,Risk,1,2026-03-02 00:26:00,0.0
100150,Veg Sandwich,268,139.99,128.01,47.76,128.01,4.35,Fast Food,Ahmedabad,Risk,1,2026-03-09 02:43:00,0.0
100150,Onion Rings,286,170.04,115.96,40.55,231.92,4.35,South Indian,Ahmedabad,Dog,2,2026-03-09 02:43:00,0.0
100151,Veg Sandwich,268,139.99,128.01,47.76,256.02,4.35,Fast Food,Kolkata,Risk,2,2026-03-20 13:57:00,0.0
100151,Paneer Biryani,199,133.2,65.80000000000001,33.07,131.60000000000002,4.62,Italian,Kolkata,Star,2,2026-03-20 13:57:00,0.0
100152,Hakka Noodles,82,46.48,35.52,43.32,71.04,4.24,Italian,Chennai,Star,2,2026-03-19 09:07:00,0.7129963898916968
100152,Veg Manchurian,391,160.39,230.61,58.98,461.22,4.87,Italian,Chennai,Risk,2,2026-03-19 09:07:00,0.6991150442477877
100153,Masala Dosa,397,203.88,193.12,48.64,579.36,3.67,North Indian,Surat,Dog,3,2026-03-29 13:51:00,0.7004608294930875
100153,Cold Coffee,298,208.49,89.50999999999999,30.04,179.01999999999998,4.18,Fast Food,Surat,Dog,2,2026-03-29 13:51:00,0.7314725697786333
100154,Kachori,169,97.76,71.24,42.15,71.24,4.5,Fast Food,Delhi,Hidden Star,1,2026-03-19 17:59:00,0.0
100154,Veg Wrap,134,61.24,72.75999999999999,54.3,145.51999999999998,4.73,Chinese,Delhi,Hidden Star,2,2026-03-19 17:59:00,0.0
100154,Masala Dosa,397,203.88,193.12,48.64,193.12,3.67,North Indian,Delhi,Dog,1,2026-03-19 17:59:00,0.7004608294930875
100155,Hakka Noodles,82,46.48,35.52,43.32,106.56,4.24,Italian,Delhi,Star,3,2026-03-26 08:08:00,0.7129963898916968
100155,Veg Manchurian,391,160.39,230.61,58.98,691.83,4.87,Italian,Delhi,Risk,3,2026-03-26 08:08:00,0.6991150442477877
100156,Pasta Arrabiata,342,141.53,200.47,58.62,200.47,4.43,Italian,Jaipur,Risk,1,2026-03-11 12:33:00,0.0
100156,Coke,226,120.6,105.4,46.64,105.4,4.68,Chinese,Jaipur,Star,1,2026-03-11 12:33:00,0.7108585858585857
100156,Paneer Butter Masala,152,65.53,86.47,56.89,259.41,4.83,South Indian,Jaipur,Star,3,2026-03-11 12:33:00,0.0
100157,Chole Bhature,281,143.58,137.42,48.9,412.26,4.43,North Indian,Delhi,Hidden Star,3,2026-03-09 08:54:00,0.0
